Date,Open,High,Low,Close,Adj Close,Volume,Daily return
29/05/2014,560.269348,560.915771,555.654724,557.017212,557.017212,1357800,-0.002852656
30/05/2014,557.733276,558.280273,552.869995,556.828247,556.828247,1776000,-0.000339302
02/06/2014,557.63385,557.832764,542.745667,550.900879,550.900879,1438900,-0.010701939
03/06/2014,547.976929,549.319519,539.583069,541.960022,541.960022,1871700,-0.016362661
04/06/2014,538.538818,545.609924,535.803833,541.681519,541.681519,1821400,-0.000514013
05/06/2014,543.412048,551.915283,541.472717,550.871033,550.871033,1693700,0.016822496
06/06/2014,555.00824,555.00824,545.928223,553.28772,553.28772,1741500,0.004377434
09/06/2014,554.103271,559.821777,552.999329,559.046082,559.046082,1471500,0.010353751
10/06/2014,557.444885,560.517944,554.849121,557.484619,557.484619,1355400,-0.002796993
11/06/2014,554.948608,556.818298,551.984863,555.783997,555.783997,1103100,-0.00305519
12/06/2014,554.252441,554.93866,545.460754,548.334961,548.334961,1462400,-0.013493381
13/06/2014,549.23999,549.279785,542.576599,548.742737,548.742737,1223900,0.000743386
16/06/2014,546.256409,546.614441,538.558716,541.30365,541.30365,1707200,-0.013649332
17/06/2014,541.22406,542.337952,536.380676,540.040588,540.040588,1448500,-0.002336097
18/06/2014,541.880432,550.532898,541.025146,550.343933,550.343933,1746500,0.018899116
19/06/2014,551.209167,551.965027,545.510498,551.86554,551.86554,2463500,0.002761014
20/06/2014,553.804871,554.530884,547.382202,553.317566,553.317566,4520700,0.002627667
23/06/2014,552.114197,561.910339,551.219116,561.860596,561.860596,1541000,0.015321672
24/06/2014,562.099304,569.514526,557.942139,561.53241,561.53241,2213200,-0.000584276
25/06/2014,562.168884,576.788513,562.129089,575.485657,575.485657,1974700,0.024544812
26/06/2014,577.822815,579.264893,568.722839,572.850159,572.850159,1746700,-0.004590125
27/06/2014,574.023682,576.698975,570.66217,574.083374,574.083374,2243000,0.002150457
30/06/2014,575.495605,576.400635,571.606995,572.134094,572.134094,1317300,-0.003401243
01/07/2014,575.157471,581.204224,573.496582,579.483704,579.483704,1451900,0.012764148
02/07/2014,580.159973,582.238525,577.216125,579.150513,579.150513,1059200,-0.000575144
03/07/2014,580.159973,581.810913,577.743286,581.53241,581.53241,716100,0.004104308
07/07/2014,580.567749,583.223145,576.420532,579.065979,579.065979,1067500,-0.004250281
08/07/2014,574.501099,576.358887,563.039124,567.967041,567.967041,1914700,-0.019353034
09/07/2014,568.454346,573.566223,566.26239,572.929749,572.929749,1119800,0.008699716
10/07/2014,562.815369,573.436951,561.920288,567.976929,567.976929,1360400,-0.008682307
11/07/2014,568.782532,577.673645,568.295227,576.012756,576.012756,1626200,0.014049006
14/07/2014,579.414063,582.009827,574.86908,581.671631,581.671631,1859100,0.009776274
15/07/2014,582.536926,582.601563,573.407104,581.582153,581.582153,1627500,-0.000153841
16/07/2014,584.784546,585.182373,579.016235,579.473755,579.473755,1400900,-0.003631867
17/07/2014,576.36084,577.812866,565.500549,570.59259,570.59259,3024800,-0.01544492
18/07/2014,589.757202,593.536438,578.817322,591.825806,591.825806,4025100,0.036536893
21/07/2014,588.514038,591.149536,582.032654,586.246521,586.246521,2067800,-0.00947196
22/07/2014,587.489685,596.37085,587.3703,591.487671,591.487671,1703800,0.008900454
23/07/2014,589.985962,594.580688,589.259949,592.720886,592.720886,1236500,0.002082767
24/07/2014,593.188354,596.22168,588.533936,590.105286,590.105286,1037900,-0.004422635
25/07/2014,587.171387,588.623413,583.819824,585.79895,585.79895,935000,-0.00732433
28/07/2014,584.854187,589.259949,581.555298,587.3703,587.3703,989500,0.002678814
29/07/2014,585.530457,586.47522,580.324097,582.407593,582.407593,1353500,-0.008484921
30/07/2014,583.342468,586.276367,580.806396,584.207703,584.207703,1019200,0.003086041
31/07/2014,577.424988,580.458313,566.882996,568.474243,568.474243,2108500,-0.02730057
01/08/2014,567.280762,572.810364,559.772095,562.974487,562.974487,1960600,-0.009721694
04/08/2014,565.928223,572.203735,561.015259,570.015747,570.015747,1431200,0.012429676
05/08/2014,566.932678,568.852173,559.533386,561.979919,561.979919,1555500,-0.014197869
06/08/2014,558.707947,567.579163,556.937683,563.276794,563.276794,1338000,0.002305031
07/08/2014,564.893921,566.77356,558.031616,560.279297,560.279297,1113900,-0.005335744
08/08/2014,560.47821,567.131592,557.285767,565.659729,565.659729,1498800,0.009557308
11/08/2014,566.873047,567.3703,562.904846,564.774536,564.774536,1218000,-0.001566112
12/08/2014,561.432922,562.80542,557.812866,559.65271,559.65271,1546200,-0.00911017
13/08/2014,564.207703,571.855652,562.656189,571.636841,571.636841,1443200,0.021187466
14/08/2014,573.029175,574.739746,567.758179,571.507568,571.507568,988100,-0.000226171
15/08/2014,574.700012,576.21167,567.400146,570.343933,570.343933,1523300,-0.002038155
18/08/2014,572.959534,581.313599,572.850159,578.976501,578.976501,1287600,0.015022321
19/08/2014,581.800964,584.128174,580.806396,583.650757,583.650757,981300,0.008040894
20/08/2014,582.676147,583.491638,579.384216,581.293762,581.293762,1039500,-0.004046542
21/08/2014,580.62738,581.30365,577.962036,580.179871,580.179871,917300,-0.001918066
22/08/2014,580.398682,582.035645,577.464783,579.374268,579.374268,791200,-0.001389505
25/08/2014,581.522461,581.800964,575.83374,577.027222,577.027222,1365100,-0.004059229
26/08/2014,578.081421,578.618469,573.427002,574.700012,574.700012,1644100,-0.004041258
27/08/2014,574.11322,575.326538,566.985413,567.877502,567.877502,1708000,-0.011942456
28/08/2014,566.445374,570.115173,563.99884,566.087341,566.087341,1296400,-0.003157351
29/08/2014,568.205688,568.911804,563.968018,568.474243,568.474243,1086700,0.004207626
02/09/2014,568.722839,574.670166,568.066467,574.172913,574.172913,1582700,0.009974588
03/09/2014,576.828308,579.801941,571.855652,574.779541,574.779541,1218400,0.001055967
04/09/2014,576.828308,582.795471,576.052551,578.797485,578.797485,1462100,0.006966089
05/09/2014,580.786499,583.342468,578.767639,582.875061,582.875061,1636800,0.00702021
08/09/2014,583.392212,588.533936,583.093811,586.495117,586.495117,1434900,0.006191483
09/09/2014,585.679626,585.779053,576.828308,577.832764,577.832764,1290700,-0.014879851
10/09/2014,578.320068,580.309143,573.785034,579.911316,579.911316,980000,0.003590697
11/09/2014,577.18634,578.628418,573.108765,578.170898,578.170898,1224400,-0.003005692
12/09/2014,577.822815,578.45929,571.318604,572.472229,572.472229,1606000,-0.00990527
15/09/2014,569.806885,571.805908,565.102783,569.966003,569.966003,1601900,-0.004387511
16/09/2014,569.627869,578.320068,569.528442,576.778564,576.778564,1484400,0.011881706
17/09/2014,576.838257,584.30719,575.609985,581.572205,581.572205,1697400,0.008276713
18/09/2014,583.790039,586.316101,581.800964,586.047607,586.047607,1448500,0.007665892
19/09/2014,588.265381,593.21814,586.276367,592.820374,592.820374,3746900,0.011490416
22/09/2014,590.572693,590.700989,580.269348,584.157959,584.157959,1694100,-0.014720018
23/09/2014,583.640808,583.640808,577.822815,577.952087,577.952087,1475400,-0.010680453
24/09/2014,578.280273,586.40564,577.345459,584.774597,584.774597,1732800,0.011735498
25/09/2014,584.336975,584.764648,571.0401,571.915283,571.915283,1931200,-0.022235595
26/09/2014,572.909851,576.082397,571.517517,573.944153,573.944153,1447600,0.003541223
29/09/2014,568.623413,575.028198,568.04657,573.208191,573.208191,1285900,-0.001283111
30/09/2014,573.775085,576.679138,569.717407,574.202698,574.202698,1626200,0.001733481
01/10/2014,572.860107,574.421509,563.909302,565.162415,565.162415,1449400,-0.015869316
02/10/2014,564.207703,568.782532,560.239502,566.962524,566.962524,1181600,0.003180056
03/10/2014,569.916321,574.068481,569.369324,572.134094,572.134094,1144800,0.009080188
06/10/2014,575.634827,577.822815,571.298706,574.192749,574.192749,1217900,0.003591746
07/10/2014,571.258911,572.124146,560.657227,560.657227,560.657227,1916500,-0.023855424
08/10/2014,562.477173,570.74176,554.441406,569.369324,569.369324,1996300,0.015419584
09/10/2014,568.056519,568.364807,556.002808,557.812866,557.812866,2531700,-0.020505759
10/10/2014,554.670105,562.039612,541.07489,541.512451,541.512451,3090400,-0.029657481
13/10/2014,542.009766,546.495056,530.184753,530.294128,530.294128,2588700,-0.020934249
14/10/2014,535.953064,544.197693,530.254395,534.998291,534.998291,2228600,0.008831741
15/10/2014,528.106201,529.886414,515.465698,527.131531,527.131531,3729500,-0.014813451
16/10/2014,516.161865,526.534851,512.183716,521.641724,521.641724,3718700,-0.010469102
17/10/2014,524.36676,528.076355,505.749115,508.374695,508.374695,5554500,-0.025762235
20/10/2014,506.664093,518.906799,505.321472,517.991821,517.991821,2614700,0.018740688
21/10/2014,522.317993,523.909241,516.27124,523.660645,523.660645,2342600,0.010884398
22/10/2014,526.99231,536.848145,525.908264,529.796875,529.796875,2927200,0.011649828
23/10/2014,536.370728,544.227539,532.919739,541.005249,541.005249,2355200,0.020935303
24/10/2014,541.383179,541.90033,532.860046,536.828247,536.828247,1978500,-0.007750776
27/10/2014,534.093262,541.432922,534.093262,537.812805,537.812805,1188600,0.001832348
28/10/2014,540.03064,545.977905,538.658142,545.898376,545.898376,1274400,0.01492228
29/10/2014,546.992371,551.159424,543.988831,546.325989,546.325989,1775400,0.000783013
30/10/2014,545.948059,549.777039,540.537842,547.300659,547.300659,1459600,0.001782455
31/10/2014,556.291199,556.51001,551.71637,556.022705,556.022705,2040600,0.015810828
03/11/2014,552.46228,554.849121,550.204651,552.183777,552.183777,1386000,-0.00692821
04/11/2014,549.975952,552.46228,546.296143,551.079895,551.079895,1247600,-0.002001122
05/11/2014,553.755127,553.755127,541.07489,542.934631,542.934631,2037800,-0.014890871
06/11/2014,542.516968,543.894348,538.011719,539.075867,539.075867,1336900,-0.007132612
07/11/2014,543.223083,543.223083,535.724304,538.051514,538.051514,1638200,-0.00190201
10/11/2014,538.499023,546.584595,538.061462,544.496094,544.496094,1137700,0.011906462
11/11/2014,545.490601,548.921753,543.312561,547.280762,547.280762,968200,0.005101178
12/11/2014,547.380188,547.449829,542.188782,544.317078,544.317078,1132700,-0.005430006
13/11/2014,546.793457,546.793457,540.507996,542.397583,542.397583,1343000,-0.003532661
14/11/2014,543.690491,543.690491,539.185242,541.422974,541.422974,1293000,-0.00179847
17/11/2014,540.607422,540.816284,531.140503,533.576111,533.576111,1730700,-0.014599087
18/11/2014,534.560669,538.97644,531.248901,532.104187,532.104187,1968000,-0.002762414
19/11/2014,532.074341,535.296631,527.181274,534.053467,534.053467,1396000,0.003656649
20/11/2014,528.344849,532.183777,528.175781,531.905273,531.905273,1567600,-0.004030544
21/11/2014,538.648193,539.175354,533.625854,534.560669,534.560669,2230300,0.004979815
24/11/2014,534.7099,539.732239,532.690979,536.321045,536.321045,1711000,0.003287716
25/11/2014,536.05249,541.005249,535.656677,538.121094,538.121094,1794800,0.00335067
26/11/2014,537.922241,538.588562,534.105225,537.414978,537.414978,1527100,-0.00131305
28/11/2014,537.663635,539.036072,533.665649,538.867004,538.867004,1151500,0.002698228
01/12/2014,535.953064,538.449341,528.951538,530.88092,530.88092,2121100,-0.014931055
02/12/2014,530.592529,532.571655,526.902832,530.831177,530.831177,1530800,-9.37034E-05
03/12/2014,528.533813,533.064941,526.365784,528.41449,528.41449,1281400,-0.004563042
04/12/2014,528.255371,534.40155,525.699402,534.371765,534.371765,1395900,0.011210791
05/12/2014,528.096252,529.975891,521.412964,522.387634,522.387634,2572600,-0.02268188
08/12/2014,524.247375,528.096252,520.925659,524.098206,524.098206,2335700,0.003269177
09/12/2014,519.284668,531.268799,517.653687,530.453308,530.453308,1876400,0.012052856
10/12/2014,530.164856,533.397095,522.685974,523.183228,523.183228,1716900,-0.013800196
11/12/2014,524.913757,531.000305,524.21759,525.450806,525.450806,1615200,0.004324829
12/12/2014,520.647217,525.609924,515.82373,515.82373,515.82373,2000000,-0.018491474
15/12/2014,519.881409,520.239441,510.463196,510.990295,510.990295,2821100,-0.009414501
16/12/2014,508.762543,510.244415,486.325928,492.680969,492.680969,3975100,-0.036488755
17/12/2014,494.282166,504.227478,494.093201,502.129028,502.129028,2891000,0.018995272
18/12/2014,510.144958,511.059906,501.940063,508.305054,508.305054,2934700,0.012224653
19/12/2014,508.71283,514.888855,504.138977,513.526367,513.526367,3700300,0.010219608
22/12/2014,513.257813,523.581055,513.257813,521.999756,521.999756,2731200,0.016365745
23/12/2014,524.118103,531.63678,523.411987,527.688477,527.688477,2203600,0.010838983
24/12/2014,527.608948,528.851074,524.138,525.878418,525.878418,707800,-0.003436062
26/12/2014,525.878418,531.328491,524.426392,531.10968,531.10968,1043400,0.009898512
29/12/2014,529.279724,532.551758,527.112671,527.429932,527.429932,2284800,-0.006952527
30/12/2014,525.202148,528.245422,524.247375,527.519409,527.519409,878600,0.000169633
31/12/2014,528.344849,529.6875,522.924683,523.521423,523.521423,1372000,-0.007607707
02/01/2015,526.114746,528.362366,521.231628,521.937744,521.937744,1447600,-0.003029636
05/01/2015,520.39624,521.460388,510.252045,511.057617,511.057617,2059800,-0.021065979
06/01/2015,512.181458,513.350037,498.3078,499.212799,499.212799,2899900,-0.023449882
07/01/2015,504.22522,504.467896,496.915436,498.357513,498.357513,2065100,-0.001714739
08/01/2015,495.264526,500.724487,488.312805,499.928864,499.928864,3353600,0.003148099
09/01/2015,501.997498,502.156616,492.082062,493.454498,493.454498,2069400,-0.013035164
12/01/2015,492.231232,493.261566,484.891632,489.854309,489.854309,2322400,-0.007322634
13/01/2015,496.109894,500.227234,489.69519,493.464447,493.464447,2370500,0.007342795
14/01/2015,491.94281,500.475861,490.301849,498.128784,498.128784,2235700,0.009407832
15/01/2015,502.80304,502.912445,495.035797,499.043732,499.043732,2715800,0.001835085
16/01/2015,497.273468,505.408722,497.263519,505.299316,505.299316,2298300,0.012457227
20/01/2015,508.203339,509.695129,503.246613,504.125763,504.125763,2227900,-0.002325192
21/01/2015,504.473846,516.437988,503.429596,515.204773,515.204773,2268700,0.021738672
22/01/2015,518.625977,533.394714,516.855713,531.465332,531.465332,2676900,0.03107353
23/01/2015,532.658752,539.202759,530.082947,536.994873,536.994873,2273000,0.010350578
26/01/2015,535.582642,536.05011,526.771179,532.280823,532.280823,1543700,-0.008817334
27/01/2015,527.069519,527.795532,515.354004,515.791565,515.791565,1904000,-0.031468473
28/01/2015,519.918884,520.127686,507.208801,507.208801,507.208801,1683800,-0.016779985
29/01/2015,508.203339,508.292847,498.45697,507.865204,507.865204,4186400,0.001293311
30/01/2015,513.036743,536.915344,512.698608,531.594604,531.594604,5606400,0.04566511
02/02/2015,528.819885,530.082947,515.712036,525.587646,525.587646,2849800,-0.011364214
03/02/2015,525.110291,530.480713,520.39624,526.343506,526.343506,2034800,0.00143709
04/02/2015,526.343506,529.756714,518.417114,519.898987,519.898987,1663700,-0.012319516
05/02/2015,520.92334,525.607544,519.232666,524.692566,524.692566,1849800,0.009177966
06/02/2015,524.752258,534.259949,523.528992,528.093872,528.093872,1749400,0.006461553
09/02/2015,525.110291,529.088379,523.141113,524.941223,524.941223,1267800,-0.005987756
10/02/2015,526.403198,534.757202,524.036194,534.001343,534.001343,1749900,0.017112054
11/02/2015,532.370361,535.503113,530.458862,533.036682,533.036682,1377800,-0.00180811
12/02/2015,534.309692,541.838257,531.746765,539.958557,539.958557,1620200,0.012902147
13/02/2015,540.376282,546.900391,540.157471,546.00531,546.00531,1900300,0.011136311
17/02/2015,543.837219,546.989868,538.128662,539.86908,539.86908,1616800,-0.011302035
18/02/2015,538.436951,542.504578,534.568237,536.746277,536.746277,1451600,-0.005801165
19/02/2015,535.097717,540.140015,535.067932,539.901306,539.901306,991800,0.005860856
20/02/2015,540.157471,540.774109,532.867615,536.000366,536.000366,1444400,-0.007251512
23/02/2015,533.116211,533.503113,526.512573,528.998901,528.998901,1457900,-0.01314849
24/02/2015,527.099365,533.852173,525.358948,533.156006,533.156006,1005100,0.007827721
25/02/2015,532.967041,543.230591,532.514526,540.893433,540.893433,1826000,0.014408202
26/02/2015,540.237061,553.096313,538.536377,552.43988,552.43988,2311500,0.021122335
27/02/2015,551.206665,561.619385,549.874023,555.343933,555.343933,2410200,0.005243008
02/03/2015,557.46228,569.018677,555.692017,568.213074,568.213074,2129600,0.022908858
03/03/2015,567.327942,572.240906,563.419495,570.500488,570.500488,1704800,0.004017546
04/03/2015,568.740173,573.951538,564.901306,570.231995,570.231995,1718500,-0.000470738
05/03/2015,571.872925,574.747131,570.27179,572.181274,572.181274,1389600,0.003412567
06/03/2015,571.733704,573.523865,563.658142,564.578125,564.578125,1659100,-0.013377083
09/03/2015,563.757629,567.148926,560.450806,565.736694,565.736694,1062100,0.002049994
10/03/2015,561.161926,561.758606,551.694031,551.972473,551.972473,1772400,-0.024630588
11/03/2015,552.101746,555.085327,547.666138,548.163452,548.163452,1820800,-0.006924665
12/03/2015,550.480652,553.325012,547.447388,552.469727,552.469727,1389600,0.007825127
13/03/2015,550.470703,555.343933,541.241516,544.324585,544.324585,1703600,-0.014852907
16/03/2015,547.934692,553.802368,543.01178,551.47522,551.47522,1641000,0.013051173
17/03/2015,548.690552,550.769104,545.000854,547.825317,547.825317,1803200,-0.006640434
18/03/2015,549.476196,556.71637,544.006287,556.437866,556.437866,2130200,0.015599042
19/03/2015,556.328491,557.730774,553.101257,554.936157,554.936157,1197300,-0.002702438
20/03/2015,558.576111,558.645752,555.990356,557.293213,557.293213,2616900,0.004238441
23/03/2015,557.362793,559.282227,552.787964,555.751648,555.751648,1630100,-0.002769998
24/03/2015,559.48114,571.445313,558.13855,567.069397,567.069397,2583300,0.020160171
25/03/2015,567.377686,569.128052,555.682068,555.726807,555.726807,2152300,-0.02020487
26/03/2015,554.53833,555.841187,547.636353,552.131592,552.131592,1572600,-0.00649041
27/03/2015,549.97345,552.240967,545.130127,545.338989,545.338989,1894400,-0.01237881
30/03/2015,548.601013,550.440918,545.169922,549.008789,549.008789,1287500,0.006706851
31/03/2015,546.989868,551.674133,543.727844,545.000854,545.000854,1588000,-0.007327089
01/04/2015,545.597534,548.123657,536.547363,539.590576,539.590576,1952900,-0.009976702
02/04/2015,537.889954,537.889954,530.925293,532.59906,532.59906,1716400,-0.013041751
06/04/2015,529.30719,535.463318,526.671692,533.827332,533.827332,1324400,0.00230353
07/04/2015,535.135132,539.71991,533.066528,534.080933,534.080933,1302900,0.000474949
08/04/2015,535.433472,540.873535,535.433472,538.645813,538.645813,1178500,0.008510849
09/04/2015,538.06897,538.983948,532.559326,537.820374,537.820374,1557900,-0.001533609
10/04/2015,539.322083,539.322083,534.369324,537.054565,537.054565,1409500,-0.001424927
13/04/2015,535.463318,541.082397,534.369324,536.219177,536.219177,1645300,-0.00155671
14/04/2015,533.315125,534.62793,525.201782,527.487183,527.487183,2597300,-0.016418422
15/04/2015,525.808838,531.805847,520.358765,529.617859,529.617859,2325200,0.004031158
16/04/2015,526.999878,532.658752,526.711487,530.87854,530.87854,1299900,0.002377531
17/04/2015,525.766663,526.940247,518.158569,521.181885,521.181885,2144100,-0.018434169
20/04/2015,522.72345,533.156006,521.629456,532.44989,532.44989,1679300,0.021389702
21/04/2015,534.570618,536.440369,530.756592,531.049988,531.049988,1849800,-0.002632634
22/04/2015,531.475281,538.118713,528.839783,536.413086,536.413086,1593600,0.010048391
23/04/2015,538.039124,547.944641,537.273376,544.006287,544.006287,4184900,0.014056257
24/04/2015,563.00177,568.01416,554.200195,561.967468,561.967468,4932500,0.032483158
27/04/2015,563.390015,565.950012,553.200012,555.369995,555.369995,2398000,-0.011809413
28/04/2015,554.640015,556.02002,550.366028,553.679993,553.679993,1491000,-0.003047659
29/04/2015,550.469971,553.679993,546.905029,549.080017,549.080017,1698800,-0.008342709
30/04/2015,547.869995,548.590027,535.049988,537.340027,537.340027,2082200,-0.02161309
01/05/2015,538.429993,539.539978,532.099976,537.900024,537.900024,1768200,0.001041622
04/05/2015,538.530029,544.070007,535.059998,540.780029,540.780029,1308000,0.005339882
05/05/2015,538.210022,539.73999,530.390991,530.799988,530.799988,1383100,-0.018627316
06/05/2015,531.23999,532.380005,521.085022,524.219971,524.219971,1567000,-0.012473892
07/05/2015,523.98999,533.460022,521.75,530.700012,530.700012,1546300,0.012285524
08/05/2015,536.650024,541.150024,525,538.219971,538.219971,1527600,0.014070432
11/05/2015,538.369995,541.97998,535.400024,535.700012,535.700012,905300,-0.004693019
12/05/2015,531.599976,533.208984,525.26001,529.039978,529.039978,1634200,-0.012510324
13/05/2015,530.559998,534.322021,528.655029,529.619995,529.619995,1252300,0.001095757
14/05/2015,533.77002,539,532.409973,538.400024,538.400024,1403900,0.016442064
15/05/2015,539.179993,539.273987,530.380005,533.849976,533.849976,1971300,-0.008486967
18/05/2015,532.01001,534.820007,528.849976,532.299988,532.299988,1998600,-0.002907638
19/05/2015,533.97998,540.659973,533.039978,537.359985,537.359985,1966900,0.009461015
20/05/2015,538.48999,542.919983,532.971985,539.27002,539.27002,1430800,0.003548177
21/05/2015,537.950012,543.840027,535.97998,542.51001,542.51001,1462700,0.005990127
22/05/2015,540.150024,544.190002,539.51001,540.109985,540.109985,1176200,-0.004433742
26/05/2015,538.119995,539,529.880005,532.320007,532.320007,2406500,-0.014527969
27/05/2015,532.799988,540.549988,531.710022,539.789978,539.789978,1525000,0.013935309
28/05/2015,538.01001,540.609985,536.25,539.780029,539.780029,1029800,-1.84314E-05
29/05/2015,537.369995,538.630005,531.450012,532.109985,532.109985,2584900,-0.014311496
01/06/2015,536.789978,536.789978,529.76001,533.98999,533.98999,1904300,0.003526887
02/06/2015,532.929993,543,531.330017,539.179993,539.179993,1934700,0.00967236
03/06/2015,539.909973,543.5,537.109985,540.309998,540.309998,1717000,0.002093591
04/06/2015,537.76001,540.590027,534.320007,536.700012,536.700012,1348300,-0.006703744
05/06/2015,536.349976,537.200012,532.52002,533.330017,533.330017,1388200,-0.0062989
08/06/2015,533.309998,534.119995,526.23999,526.830017,526.830017,1520600,-0.012262453
09/06/2015,527.559998,529.200012,523.01001,526.690002,526.690002,1455300,-0.000265804
10/06/2015,529.359985,538.359985,529.349976,536.690002,536.690002,1815000,0.018808506
11/06/2015,538.424988,538.97998,533.02002,534.609985,534.609985,1217500,-0.003883169
12/06/2015,531.599976,533.119995,530.159973,532.330017,532.330017,955800,-0.004273851
15/06/2015,528,528.299988,524,527.200012,527.200012,1632700,-0.009683624
16/06/2015,528.400024,529.640015,525.559998,528.150024,528.150024,1071800,0.001800374
17/06/2015,529.369995,530.97998,525.099976,529.26001,529.26001,1294200,0.002099444
18/06/2015,531,538.150024,530.789978,536.72998,536.72998,1833100,0.014015314
19/06/2015,537.210022,538.25,533.01001,536.690002,536.690002,1893500,-7.44872E-05
22/06/2015,539.590027,543.73999,537.530029,538.190002,538.190002,1250300,0.002791011
23/06/2015,539.640015,541.499023,535.25,540.47998,540.47998,1197500,0.004245935
24/06/2015,540,540,535.659973,537.840027,537.840027,1286600,-0.004896428
25/06/2015,538.869995,540.900024,535.22998,535.22998,535.22998,1335700,-0.004864645
26/06/2015,537.26001,537.76001,531.349976,531.690002,531.690002,2109100,-0.006635907
29/06/2015,525.01001,528.609985,520.539978,521.52002,521.52002,1937800,-0.019312954
30/06/2015,526.02002,526.25,520.5,520.51001,520.51001,2235600,-0.001938544
01/07/2015,524.72998,525.690002,518.22998,521.840027,521.840027,1961000,0.00255196
02/07/2015,521.080017,524.650024,521.080017,523.400024,523.400024,1235900,0.002984957
06/07/2015,519.5,525.25,519,522.859985,522.859985,1280500,-0.001032323
07/07/2015,523.130005,526.179993,515.179993,525.02002,525.02002,1597200,0.004122682
08/07/2015,521.049988,522.734009,516.109985,516.830017,516.830017,1296700,-0.015722362
09/07/2015,523.119995,523.77002,520.349976,520.679993,520.679993,1842300,0.007421603
10/07/2015,526.289978,532.559998,525.549988,530.130005,530.130005,1956700,0.017986633
13/07/2015,532.880005,547.109985,532.400024,546.549988,546.549988,2206500,0.030503504
14/07/2015,546.76001,565.848999,546.710022,561.099976,561.099976,3244100,0.026273327
15/07/2015,560.130005,566.502991,556.789978,560.219971,560.219971,1784600,-0.001569588
16/07/2015,565.119995,580.679993,565,579.849976,579.849976,4768300,0.034439896
17/07/2015,649,674.468018,645,672.929993,672.929993,11164900,0.148871894
20/07/2015,659.23999,668.880005,653.01001,663.02002,663.02002,5860900,-0.014836116
21/07/2015,655.210022,673,654.299988,662.299988,662.299988,3377200,-0.001086578
22/07/2015,660.890015,678.640015,659,662.099976,662.099976,3929300,-0.000302042
23/07/2015,661.27002,663.630005,641,644.280029,644.280029,3029100,-0.027283106
24/07/2015,647,648.169983,622.52002,623.559998,623.559998,3625700,-0.032688471
27/07/2015,621,634.299988,620.5,627.26001,627.26001,2675400,0.005916155
28/07/2015,632.830017,632.830017,623.309998,628,628,1727300,0.001179023
29/07/2015,628.799988,633.359985,622.650024,631.929993,631.929993,1575100,0.006238451
30/07/2015,630,635.219971,622.049988,632.590027,632.590027,1474200,0.001043928
31/07/2015,631.380005,632.909973,625.5,625.609985,625.609985,1706100,-0.011095396
03/08/2015,625.340027,633.05603,625.340027,631.210022,631.210022,1304500,0.008911497
04/08/2015,628.419983,634.809998,627.159973,629.25,629.25,1490900,-0.003110013
05/08/2015,634.330017,647.859985,633.159973,643.780029,643.780029,2334300,0.022828464
06/08/2015,645,645.379028,632.25,642.679993,642.679993,1572600,-0.001710176
07/08/2015,640.22998,642.679993,629.710022,635.299988,635.299988,1403900,-0.011549613
10/08/2015,639.47998,643.440002,631.249023,633.72998,633.72998,1809200,-0.002474345
11/08/2015,669.200012,674.900024,654.27002,660.780029,660.780029,5000900,0.041798035
12/08/2015,663.080017,665,652.289978,659.559998,659.559998,2936700,-0.001848056
13/08/2015,659.322021,664.5,651.661011,656.450012,656.450012,1810700,-0.004726395
14/08/2015,655.01001,659.85498,652.659973,657.119995,657.119995,1069900,0.001020095
17/08/2015,656.799988,661.380005,651.23999,660.869995,660.869995,1051700,0.005690499
18/08/2015,661.900024,664,653.460022,656.130005,656.130005,1456100,-0.007198194
19/08/2015,656.599976,667,654.190002,660.900024,660.900024,2134100,0.007243631
20/08/2015,655.460022,662.98999,642.900024,646.830017,646.830017,2855300,-0.021519044
21/08/2015,639.780029,640.049988,612.330017,612.47998,612.47998,4265200,-0.054567279
24/08/2015,573,599.330017,565.049988,589.609985,589.609985,5770300,-0.03805498
25/08/2015,614.909973,617.450012,581.109985,582.059998,582.059998,3538000,-0.012887744
26/08/2015,610.349976,631.710022,599.049988,628.619995,628.619995,4235900,0.076953401
27/08/2015,639.400024,643.590027,622,637.609985,637.609985,3491300,0.014199855
28/08/2015,632.820007,636.880005,624.559998,630.380005,630.380005,1978700,-0.011403968
31/08/2015,627.539978,635.799988,617.679993,618.25,618.25,2161200,-0.019429914
01/09/2015,602.359985,612.859985,594.099976,597.789978,597.789978,3702100,-0.033653421
02/09/2015,605.590027,614.340027,599.710022,614.340027,614.340027,2575600,0.02730908
03/09/2015,617,619.710022,602.820984,606.25,606.25,1759600,-0.013256123
04/09/2015,600,603.469971,595.25,600.700012,600.700012,2089000,-0.00919678
08/09/2015,612.48999,616.309998,604.119995,614.659973,614.659973,2279500,0.022973564
09/09/2015,621.219971,626.52002,609.599976,612.719971,612.719971,1693900,-0.003161211
10/09/2015,613.099976,624.159973,611.429993,621.349976,621.349976,1905300,0.013986477
11/09/2015,619.75,625.780029,617.419983,625.77002,625.77002,1373500,0.007088432
14/09/2015,625.700012,625.859985,619.429993,623.23999,623.23999,1702300,-0.004051262
15/09/2015,626.700012,638.700012,623.780029,635.140015,635.140015,2082100,0.018913809
16/09/2015,635.469971,637.950012,632.320007,635.97998,635.97998,1286500,0.001321614
17/09/2015,637.789978,650.900024,635.02002,642.900024,642.900024,2274700,0.010822144
18/09/2015,636.789978,640,627.02002,629.25,629.25,5087600,-0.021460594
